275,Orange Ct,Daly City,33691,2
603,7th St,Mountain View,66480,2
598,80th St,Los Gatos,74535,1
3342,96th St,San Bruno,36739,4
4349,11th St,Santa Clara,76203,4
794,67th St,Antioch,55427,2
780,82nd St,Dublin,11231,4
7617,9th St,Mountain View,64551,1
3920,4th St,Livermore,79374,1
2756,49th St,Oakland,48914,4
6517,Violet Ln,Daly City,30843,3
703,94th St,Fremont,70714,4
212,2nd St,Alameda,78739,2
1207,36th St,Santa Clara,39766,3
607,2nd Ave,Hayward,31934,3
8280,5th St,Santa Clara,71519,2
1917,62nd St,Santa Clara,87505,2
9886,Violet Rd,Antioch,65364,3
188,Forest St,Los Gatos,61909,4
549,8th St,Hayward,31776,3
383,Cliff St,Menlo Park,64024,3
712,71st St,Menlo Park,44595,2
5400,1st St,Redwood City,46812,2
197,82nd St,Palo Alto,94066,2
3702,74th St,Daly City,67938,1
808,Tundra St,Walnut Creek,32401,2
2673,Green Rd,Livermore,87455,3
797,71st St,Livermore,68626,2
7530,60th Ave,Walnut Creek,38932,2
185,1st St,Emeryville,96039,3
186,9th St,Emeryville,98820,2
547,Ocean Ln,Oakland,15755,3
666,10th Ave,Livermore,50474,4
793,2nd Ave,Oakland,45948,4
9975,7th Ave,Oakland,71212,3
478,6th Ave,Berkeley,70071,3
158,Ocean Ln,San Bruno,38387,1
995,72nd Ave,Menlo Park,93275,2
375,53rd St,Los Gatos,45821,4
3483,21st St,Sunnyvale,35953,3
5564,72nd Ave,Palo Alto,35601,2
9606,1st Ave,Pleasanton,79585,3
5681,58th St,Mountain View,21243,3
2694,River St,San Jose,60712,2
513,16th St,San Jose,41895,2
258,Cliff Ln,Livermore,75858,4
5483,3rd Ave,Dublin,57156,4
100,Green Ct,Cupertino,44775,4
4188,Yellow Ct,Alameda,97588,1
1321,1st Ave,Dublin,80541,2
197,Prairie Ln,Pleasanton,67790,3
512,94th St,Los Gatos,73686,3
2347,30th St,Millbrae,67166,2
7196,47th St,Union City,16831,2
4898,62nd St,Cupertino,92506,2
614,Orange Rd,Sunnyvale,18950,2
4479,Green Rd,Oakland,65673,4
3646,Blue St,Redwood City,13945,2
190,5th St,Livermore,83504,3
849,15th Ave,San Bruno,34451,3
237,51st Ave,San Bruno,90296,3
864,3rd St,Daly City,11091,3
4083,7th St,Pleasanton,83508,2
3445,91st St,Milpitas,44344,1
402,41st St,Berkeley,79017,2
607,63rd Ave,Oakland,87954,2
352,9th Ave,San Bruno,75712,2
188,Tundra Ct,Alameda,35534,2
2219,7th Ave,Antioch,62593,3
7674,61st Ave,San Jose,74639,3
119,70th St,Dublin,44499,3
8982,33rd St,Milpitas,27402,1
355,5th Ave,Fremont,24365,2
4449,25th St,Dublin,50302,3
8482,31st St,Pleasanton,96051,2
3047,6th Ave,Dublin,54540,3
791,Ocean Rd,Pleasanton,55153,3
348,Prairie St,Union City,46293,2
904,Indigo Ct,San Jose,21738,1
968,8th Ave,Dublin,37544,2
7726,8th St,Santa Clara,24742,4
1303,32nd St,Cupertino,72028,4
353,4th St,Redwood City,37767,2
699,3rd Ave,Pleasanton,65309,4
6027,9th St,Oakland,97309,4
8667,Forest Ct,Antioch,54764,4
3717,69th Ave,Mountain View,93274,2
612,Blue Ct,Los Gatos,34876,4
409,62nd St,Menlo Park,31024,2
3246,57th St,Antioch,27296,1
3830,Tundra Rd,Walnut Creek,54969,3
305,24th St,Antioch,76153,1
774,2nd St,San Bruno,89098,3
5480,Indigo Rd,Dublin,86239,3
242,95th St,Mountain View,55175,3
598,79th St,San Bruno,20573,3
8107,9th St,Mountain View,98783,1
6867,85th Ave,Dublin,68046,3
9777,6th St,Los Gatos,59622,2
543,78th Ave,Fremont,50955,3
2569,26th St,Fremont,55710,2
220,3rd Ave,Daly City,10800,3
3082,Tundra St,Milpitas,56018,1
6660,Mountain Ln,Berkeley,16704,3
4685,66th Ave,Los Gatos,15788,4
869,1st St,Alameda,52982,4
3284,Indigo Rd,Palo Alto,36849,1
355,4th St,Pleasanton,32075,1
385,River St,Mountain View,45489,3
894,86th St,Mountain View,91744,3
123,6th Ave,Menlo Park,91358,4
578,8th St,Sunnyvale,59122,2
326,3rd St,Hayward,96757,1
857,9th Ave,Emeryville,82290,2
6803,Red Rd,Redwood City,12285,2
7495,40th St,Dublin,28726,4
119,16th St,Mountain View,13399,1
9563,65th Ave,Santa Clara,67692,3
8309,Cliff Ct,San Bruno,22872,2
224,9th Ave,Mountain View,26528,1
2578,58th St,Berkeley,57892,3
8322,96th Ave,Hayward,46981,1
669,35th St,Los Gatos,39955,3
8959,Mountain Ln,Milpitas,69707,3
4370,Ocean Ct,Oakland,19678,1
419,Mountain Ct,Sunnyvale,43431,1
519,98th St,Cupertino,92816,4
503,1st Ave,Daly City,91115,2
968,Yellow Rd,Emeryville,90246,1
322,46th St,San Bruno,24757,1
7055,Red Ln,Emeryville,35054,3
3561,1st St,San Bruno,24126,3
382,5th Ave,Los Gatos,80769,1
5438,9th Ave,Menlo Park,93507,3
8339,4th St,Los Gatos,48231,2
655,4th Ave,Antioch,91628,4
7885,1st St,Hayward,19834,1
302,9th St,Fremont,45214,4
9423,Green Ln,Milpitas,83184,3
749,Ocean Ct,Berkeley,34277,1
6727,Ocean Ct,Union City,63633,2
479,Ocean Ct,Millbrae,44456,3
233,14th Ave,San Bruno,81050,4
2613,Prairie Ln,Los Gatos,84501,1
9095,Cliff St,Oakland,88049,3
5489,Red St,Livermore,55839,3
462,95th Ave,Fremont,70999,2
999,6th St,Milpitas,31805,3
705,Tundra Ct,Antioch,84352,4
303,18th Ave,Daly City,35468,2
142,4th St,Union City,33552,4
253,5th Ave,Fremont,67906,1
855,52nd Ave,Redwood City,54236,2
137,4th Ave,Antioch,83425,3
888,River Ct,Dublin,79407,2
5706,Yellow Rd,Fremont,44806,1
720,11th Ave,San Jose,43320,4
148,74th Ave,Oakland,74375,1
5409,Mountain St,Mountain View,39722,3
7590,7th St,Los Gatos,67724,3
652,57th St,San Bruno,32313,1
904,3rd St,Millbrae,31889,2
9073,9th Ave,Menlo Park,81732,2
575,1st St,Millbrae,26060,3
153,Alpine Ct,Dublin,55436,2
1529,6th Ave,Alameda,99431,1
4750,Violet Ct,San Jose,10337,2
1697,Red Ct,Emeryville,81785,2
9779,1st Ave,Walnut Creek,48681,1
3611,Green Rd,Fremont,87362,2
9791,58th St,Antioch,86158,2
1795,1st Ave,Fremont,74809,4
509,2nd St,San Bruno,89014,4
775,8th St,Palo Alto,73449,2
6415,6th St,Cupertino,76133,3
310,Ocean Ct,San Bruno,40086,2
293,River Ln,Emeryville,45523,2
6741,Tundra Ct,Livermore,90727,3
7053,84th Ave,Sunnyvale,50190,2
680,44th Ave,Walnut Creek,98591,3
2401,Ocean Rd,Redwood City,94077,3
203,6th Ave,Union City,72228,2
2384,2nd Ave,Cupertino,63002,4
752,51st St,San Jose,96672,1
2002,28th St,Cupertino,25282,4
2493,42nd Ave,Oakland,88093,1
148,39th St,Mountain View,70797,3
9501,5th Ave,Oakland,67372,2
268,Tundra Rd,Union City,56435,1
343,28th St,Emeryville,13953,3
5175,81st St,Dublin,71918,4
937,6th Ave,Sunnyvale,24843,1
885,Ocean Ct,Berkeley,24455,3
4478,53rd Ave,Milpitas,67970,3
727,67th St,Walnut Creek,72572,2
702,24th St,Berkeley,74202,3
8242,5th Ave,Oakland,87201,3
7287,19th St,Hayward,38667,3
539,River Rd,Oakland,17854,4
773,30th Ave,Livermore,60433,4
413,Ocean St,Livermore,12866,4
544,4th St,Livermore,61491,3
368,8th Ave,Hayward,87316,1
327,5th Ave,Fremont,20235,2
203,Mountain Rd,Alameda,65202,4
6321,54th St,Dublin,25728,2
444,93rd Ave,Palo Alto,39836,2
7708,Violet Ct,Redwood City,57370,1
3916,Forest Ln,Pleasanton,31961,3
528,9th St,Redwood City,55748,2
433,5th St,Berkeley,60850,4
1685,Mountain St,Alameda,37967,3
7899,7th St,Mountain View,81244,4
2679,7th St,Walnut Creek,32367,1
9493,21st Ave,Daly City,41552,1
2493,8th St,Santa Clara,19152,2
7344,Forest Ct,Emeryville,78635,3
257,75th St,Los Gatos,78791,2
380,47th St,Daly City,84917,4
8179,Red Ln,Millbrae,66439,3
5006,7th St,San Jose,60806,3
2431,86th St,Santa Clara,67603,2
9069,65th Ave,Fremont,25225,3
227,5th St,Milpitas,64672,2
375,Alpine St,Emeryville,96325,2
7311,56th St,Dublin,62904,1
543,72nd Ave,Pleasanton,80090,3
1564,67th St,Pleasanton,55327,3
2764,2nd Ave,Berkeley,62761,5
185,Mountain Rd,Berkeley,81227,2
8470,51st St,Pleasanton,14037,2
921,Yellow St,Los Gatos,55077,3
256,18th St,Redwood City,95800,2
985,60th St,Los Gatos,59656,7
996,5th St,Oakland,21010,2
4230,74th Ave,Palo Alto,91378,3
312,River Rd,Union City,36510,2
4399,45th St,San Jose,15500,1
6732,4th Ave,San Bruno,22614,2
7028,4th Ave,Oakland,44979,2
5761,Violet Ln,Menlo Park,90620,2
940,6th St,Palo Alto,62209,2
370,5th Ave,Menlo Park,78903,2
128,Green Rd,Los Gatos,13124,4
173,23rd Ave,Walnut Creek,28166,3
783,33rd Ave,Los Gatos,40979,3
6776,69th Ave,Emeryville,25203,3
886,2nd St,Cupertino,49757,3
864,61st Ave,Cupertino,41741,3
679,19th Ave,Emeryville,58616,3
4662,3rd St,Emeryville,71281,2
8841,20th Ave,Berkeley,35161,2
7241,68th Ave,Alameda,73191,4
398,9th Ave,San Bruno,15823,2
743,78th St,Fremont,27693,3
1083,7th Ave,Daly City,18420,3
5561,66th St,Menlo Park,68284,2
6512,67th St,Daly City,44682,2
559,River Rd,Pleasanton,17316,3
5052,47th Ave,Livermore,22753,2
600,81st Ave,Dublin,90293,3
2751,66th St,Milpitas,73870,3
444,46th St,Alameda,51626,3
1017,7th Ave,Alameda,30304,2
884,5th St,Walnut Creek,31779,3
8026,61st St,Antioch,64366,3
989,57th Ave,San Jose,88680,3
1754,15th St,Alameda,83843,2
7160,2nd Ave,Santa Clara,73443,4
5299,9th Ave,Hayward,51169,4
933,7th St,San Bruno,44541,2
993,77th St,Milpitas,18844,2
546,Red Ln,Alameda,29706,4
1251,Green Ct,Los Gatos,85673,3
4915,3rd St,Millbrae,64083,3
4013,95th Ave,Pleasanton,21192,3
516,32nd Ave,Los Gatos,68549,4
965,24th St,Mountain View,62483,1
667,River Rd,Sunnyvale,25977,3
1461,Forest Ln,Hayward,69710,2
9098,3rd St,Oakland,36724,1
9620,44th Ave,San Jose,85873,2
424,Green Rd,Dublin,22384,3
354,3rd Ave,Emeryville,17810,2
2858,13th St,Menlo Park,81225,2
351,91st St,Los Gatos,74723,4
973,Forest Ct,Los Gatos,50318,2
4955,2nd Ave,Berkeley,17325,2
309,4th St,Millbrae,79911,3
7412,6th St,Antioch,29080,1
1737,Mountain St,San Bruno,39038,1
221,8th Ave,Mountain View,15366,1
221,44th St,Alameda,11196,3
1133,Forest Ln,Oakland,53633,3
738,13th St,Cupertino,93288,3
901,79th Ave,Dublin,16578,3
8676,65th Ave,Redwood City,67027,1
6779,Cliff Ct,San Bruno,44265,3
3178,5th Ave,Union City,16390,3
461,89th Ave,Pleasanton,68007,4
952,2nd Ave,Palo Alto,43541,2
905,15th St,San Jose,94080,4
2426,Green Ct,San Jose,93251,2
6533,3rd Ave,Dublin,46906,2
4567,14th Ave,Los Gatos,15313,4
111,27th St,Union City,15270,2
6946,Indigo St,Union City,67313,3
3516,Violet St,Pleasanton,49080,3
9239,80th Ave,Livermore,96229,4
7259,20th St,Menlo Park,24062,4
1908,7th Ave,Fremont,47863,2
8483,18th St,Los Gatos,46725,3
547,Green Ln,Santa Clara,12780,3
789,4th St,Dublin,60884,1
136,25th St,Los Gatos,76499,1
9188,53rd St,Millbrae,78344,3
907,Green Ct,Daly City,23718,2
163,1st St,Palo Alto,51808,1
7581,9th St,Los Gatos,49696,2
948,49th Ave,Millbrae,92412,4
4134,84th Ave,Antioch,27924,2
378,3rd St,Union City,97410,4
2262,8th St,Daly City,31221,2
511,2nd St,Livermore,10575,3
2192,90th St,Hayward,77367,2
9161,83rd Ave,Berkeley,81169,2
801,2nd St,Menlo Park,99298,4
7259,44th St,Walnut Creek,95617,1
2852,4th Ave,Hayward,28849,4
253,32nd St,Antioch,32206,3
780,Mountain Ct,Hayward,93461,4
292,Yellow St,San Jose,59537,3
904,22nd St,Redwood City,50456,3
3792,92nd Ave,Union City,25086,3
675,5th Ave,Alameda,58653,4
843,18th St,Mountain View,82731,3
691,98th St,San Jose,66938,3
6317,75th Ave,Alameda,21942,2
612,Red St,Santa Clara,48006,2
3646,3rd Ave,Berkeley,86514,2
406,76th St,Sunnyvale,97793,6
579,37th St,Menlo Park,41743,2
496,96th Ave,Walnut Creek,15907,9
1980,43rd St,Santa Clara,21332,9
168,Tundra Ct,Millbrae,57405,2
4304,39th St,Union City,95605,3
956,17th St,Palo Alto,32921,2
7890,31st Ave,Palo Alto,40096,2
9703,Tundra Ct,Fremont,73290,1
393,5th Ave,Fremont,64821,8
4021,Violet Ln,San Bruno,41764,3
6506,Red Rd,Cupertino,65052,2
5568,63rd St,Emeryville,92922,2
7819,Violet St,San Bruno,51171,2
7873,2nd St,Daly City,75122,5
444,3rd St,Berkeley,35683,2
3775,Forest Rd,Mountain View,95933,4
9808,75th Ave,Fremont,21833,3
988,8th Ave,Millbrae,14460,3
457,51st Ave,Oakland,65909,2
461,4th Ave,Berkeley,23958,4
7021,46th Ave,Daly City,57821,3
8745,3rd Ave,Union City,94474,3
3725,Forest Ct,Menlo Park,52669,3
620,Mountain Rd,Santa Clara,99037,4
4718,9th St,Palo Alto,67784,1
1371,75th St,Livermore,32709,2
406,62nd St,Antioch,61214,1
3319,Cliff St,Los Gatos,30529,3
1764,6th Ave,Emeryville,27252,3
256,6th Ave,Walnut Creek,63851,1
1728,Violet Ct,Pleasanton,55530,1
456,38th St,Milpitas,96065,2
543,Red Ct,Milpitas,58161,2
978,37th Ave,San Bruno,56508,1
503,7th Ave,Antioch,77596,3
5079,26th Ave,Menlo Park,67261,3
8245,9th St,Walnut Creek,59598,1
213,1st St,Palo Alto,26202,2
9751,76th St,Sunnyvale,34755,1
875,5th Ave,Berkeley,35872,5
6814,74th St,Los Gatos,33618,2
7037,5th St,San Bruno,61541,2
724,3rd St,Daly City,61310,4
4813,3rd Ave,Menlo Park,30181,4
586,5th Ave,Livermore,92000,2
617,Ocean Ct,Palo Alto,43417,2
7389,4th Ave,Alameda,43160,4
305,3rd St,Milpitas,44269,2
967,96th St,Palo Alto,81163,4
813,98th St,Menlo Park,62622,1
1631,7th St,Millbrae,59045,4
555,3rd St,Pleasanton,96252,4
428,6th St,Emeryville,76945,4
580,Indigo St,Milpitas,72220,2
1028,19th Ave,Walnut Creek,26369,1
8319,10th St,Santa Clara,10305,3
1886,4th Ave,Menlo Park,80423,2
2749,42nd St,Mountain View,47033,2
1149,6th St,Livermore,20599,3
7200,87th St,Daly City,31722,2
1694,66th Ave,Redwood City,37883,2
653,Indigo St,Mountain View,73956,2
375,Indigo Ln,Menlo Park,12064,3
4183,38th Ave,Walnut Creek,26673,2
4316,7th Ave,Menlo Park,45149,3
2539,62nd St,Milpitas,66762,4
4240,Cliff Ct,Berkeley,43374,1
4271,Yellow Ct,Fremont,32257,1
7044,River Rd,Pleasanton,50111,3
529,53rd St,Dublin,40971,4
7803,81st St,Oakland,23290,2
454,45th Ave,Oakland,16343,2
5124,Blue Ct,Emeryville,38032,3
8193,42nd Ave,Antioch,82330,1
228,10th St,Milpitas,58989,3
996,Tundra Ct,Los Gatos,14909,2
887,8th St,Los Gatos,82671,3
9975,Yellow Rd,Milpitas,80399,2
6580,7th St,Berkeley,57897,2
917,1st Ave,Sunnyvale,34588,2
609,Indigo Ln,Daly City,80514,2
795,2nd St,Sunnyvale,80316,4
9469,4th St,Sunnyvale,82634,3
208,4th St,Millbrae,61508,2
4240,Orange Ln,San Bruno,28920,2
499,3rd St,Sunnyvale,70935,6
3911,Violet Ct,Palo Alto,42010,4
5517,4th St,Daly City,37591,2
6141,Indigo Ln,Berkeley,50753,3
474,8th Ave,Hayward,76972,2
4259,6th Ave,Menlo Park,56712,3
5750,3rd St,Berkeley,43582,2
8344,63rd St,Redwood City,57341,4
936,Prairie Ct,Mountain View,71928,4
779,9th Ave,Milpitas,50739,2
6841,8th Ave,Antioch,91928,3
578,Ocean Rd,Los Gatos,73589,2
8541,4th St,Los Gatos,27074,3
831,3rd Ave,Alameda,55284,3
201,6th St,Los Gatos,35938,1
340,4th St,Milpitas,19553,2
198,Mountain St,Palo Alto,32166,2
7390,7th Ave,Walnut Creek,73577,3
6086,River Rd,Alameda,80158,2
8219,2nd Ave,Menlo Park,51450,2
3466,78th St,Antioch,71588,3
3325,56th Ave,Pleasanton,32141,1
368,6th St,Dublin,70767,4
664,3rd Ave,Cupertino,53551,2
115,Ocean St,Menlo Park,24523,1
908,5th St,Los Gatos,17106,2
188,79th St,Fremont,62543,6
114,5th Ave,Union City,71028,4
9975,91st Ave,Milpitas,67719,2
653,9th Ave,Union City,82409,2
9737,4th St,Emeryville,35643,1
102,2nd St,Milpitas,95708,3
8480,6th St,Los Gatos,59241,1
3709,Tundra Rd,Dublin,35020,3
4183,65th Ave,San Jose,43167,4
5037,69th Ave,Milpitas,75516,2
7457,4th Ave,Walnut Creek,27067,3
3581,9th Ave,Redwood City,32921,4
706,65th Ave,Hayward,41525,4
9823,22nd St,Antioch,71878,1
8251,2nd Ave,Antioch,83369,3
8502,Cliff Ln,Los Gatos,37512,4
3681,2nd St,Livermore,79334,3
289,1st St,Pleasanton,31784,4
6075,River St,Santa Clara,63358,3
787,36th Ave,Fremont,76363,1
539,Green St,Dublin,85322,2
4444,5th Ave,Menlo Park,75403,1
9512,36th Ave,Emeryville,92768,4
6053,Blue St,Cupertino,57518,3
4784,38th Ave,Santa Clara,88660,2
252,4th Ave,Menlo Park,59547,2
4316,6th Ave,Livermore,19705,1
4687,4th St,San Jose,94433,3
4404,River Ct,Palo Alto,88767,3
298,3rd St,Alameda,77417,2
7604,73rd St,Daly City,92690,2
2903,53rd Ave,Oakland,59130,4
2699,92nd St,Los Gatos,24521,2
719,3rd St,Sunnyvale,53932,3
6152,58th St,Sunnyvale,52672,2
7688,43rd Ave,Emeryville,37008,2
7651,89th St,Hayward,92555,3
4400,3rd St,Pleasanton,87819,1
418,88th Ave,Menlo Park,52981,1
7920,45th St,Mountain View,29390,4
510,7th Ave,Fremont,68847,3
8685,Cliff St,Livermore,93132,2
2573,45th St,Fremont,82666,3
7743,41st St,Pleasanton,23583,5
1818,Yellow Ln,Berkeley,69710,1
6832,85th St,Fremont,91635,2
314,92nd St,Berkeley,18611,3
3018,Mountain St,Redwood City,38095,2
3913,Red Rd,Milpitas,43076,3
7373,96th St,Redwood City,43729,3
9255,Blue Ln,Antioch,98357,2
7529,Mountain Ct,Los Gatos,71315,2
854,2nd Ave,Redwood City,17050,3
1602,62nd Ave,San Jose,45167,1
4845,Alpine Ct,Redwood City,52825,3
6329,88th Ave,Redwood City,96297,1
9658,7th Ave,Antioch,18684,3
673,Ocean St,Berkeley,82728,1
7586,2nd St,Los Gatos,11235,2
9722,Orange Ct,Oakland,38639,4
399,9th Ave,Antioch,35844,3
453,14th St,Fremont,50556,3
4687,8th St,Emeryville,81592,3
2853,78th Ave,Fremont,24441,3
5949,70th Ave,Millbrae,71390,3
409,25th St,Mountain View,33018,3
5630,Prairie Ct,San Bruno,55870,3
6110,8th Ave,Pleasanton,68825,2
3103,1st St,Berkeley,44536,3
5707,68th St,Oakland,81876,2
7992,9th St,Oakland,23360,2
7563,Forest Rd,Redwood City,42018,2
6112,6th St,Walnut Creek,26169,2
312,3rd St,Livermore,77999,2
6801,35th St,Cupertino,84327,4
262,43rd Ave,Walnut Creek,53629,4
2544,6th St,Palo Alto,94745,4
6677,93rd St,San Jose,88736,2
1529,32nd Ave,Pleasanton,61263,3
6465,36th St,Hayward,94154,3
5251,Yellow Rd,Palo Alto,11281,4
8760,Cliff Ct,Cupertino,12061,6
9196,75th St,Livermore,92837,3
5546,Red St,Millbrae,63243,2
6397,50th Ave,Walnut Creek,84110,4
625,7th St,Sunnyvale,24743,4
1203,83rd St,Walnut Creek,96475,3
5616,9th Ave,Daly City,96713,3
181,Alpine Ct,Hayward,94717,1
268,Violet Rd,Dublin,70759,3
6358,7th Ave,Union City,13356,3
8772,1st St,Walnut Creek,82035,3
806,4th St,Berkeley,11204,3
3205,59th St,Walnut Creek,85119,3
4617,River Rd,Mountain View,85290,3
264,Indigo St,Antioch,44148,4
559,96th St,Dublin,46114,3
4891,4th Ave,Dublin,67731,3
7633,2nd Ave,Menlo Park,73656,2
853,71st Ave,Redwood City,92018,2
396,47th Ave,Fremont,86997,3
7011,Ocean Ln,Sunnyvale,74359,3
1143,48th St,San Jose,99714,3
193,River St,Cupertino,87501,3
4347,4th Ave,Livermore,18468,3
2096,18th Ave,Santa Clara,73773,1
2377,Red Ct,Alameda,62215,2
9301,Blue Rd,Redwood City,83587,1
5191,Indigo St,Hayward,74604,1
904,Tundra Rd,Alameda,88658,3
8458,48th St,Dublin,14921,3
643,9th St,Alameda,17973,3
6021,Ocean Rd,Alameda,10409,1
163,Green Ct,Mountain View,11586,3
7813,9th Ave,Menlo Park,34312,2
3153,7th Ave,Hayward,62670,2
3701,1st St,Emeryville,59315,3
3074,Yellow Ct,Oakland,48162,1
5876,1st Ave,Pleasanton,74145,2
145,Forest Ln,Oakland,39749,2
7768,10th St,Alameda,50424,2
3854,44th Ave,Livermore,12525,5
556,37th St,Livermore,81812,2
7607,Red St,Antioch,53715,4
1977,3rd St,Pleasanton,90328,3
805,4th Ave,Oakland,39052,3
6661,78th Ave,Union City,99166,2
494,Ocean St,Emeryville,90183,2
1006,4th Ave,Hayward,33524,1
6963,13th St,Palo Alto,97810,1
6913,23rd Ave,Alameda,52015,3
5588,44th Ave,Redwood City,15541,3
553,60th Ave,Emeryville,59469,4
7161,66th St,Fremont,82003,2
693,93rd St,Berkeley,81547,4
418,5th Ave,Millbrae,88092,2
9041,Alpine St,Palo Alto,60940,4
8367,River Rd,Hayward,38729,2
547,1st St,Dublin,84968,3
861,38th St,Millbrae,93588,3
8096,48th St,Union City,84220,3
1016,79th St,Daly City,18911,2
9216,9th Ave,Alameda,33476,3
4932,Tundra Ln,Emeryville,53817,3
2593,9th St,Alameda,61622,2
7512,Tundra St,Fremont,36911,3
2094,77th St,Union City,60484,1
150,4th St,Emeryville,20912,2
9484,8th Ave,Walnut Creek,88261,2
118,5th Ave,Los Gatos,69143,2
7490,12th Ave,Milpitas,37517,2
990,8th St,Santa Clara,27242,1
9119,49th St,Walnut Creek,30108,1
6237,Violet Ln,Union City,30580,4
3704,3rd St,San Jose,55851,3
7455,3rd St,Menlo Park,94381,3
516,41st St,Walnut Creek,59349,3
1959,4th Ave,Walnut Creek,78180,2
973,Red Rd,Oakland,25136,4
970,73rd St,Los Gatos,53235,2
2355,Forest Rd,Santa Clara,33726,4
969,5th Ave,Palo Alto,44601,4
1604,5th Ave,Walnut Creek,86077,3
784,76th St,Redwood City,99497,2
198,4th St,Milpitas,29242,2
152,5th St,Berkeley,33368,2
691,12th St,Union City,34795,2
8033,1st St,Daly City,60586,4
2718,40th St,Pleasanton,68867,2
816,9th Ave,Emeryville,67298,4
898,Alpine St,Union City,27117,2
4610,45th St,Antioch,82117,1
759,47th Ave,Menlo Park,80497,1
219,16th Ave,Mountain View,27149,1
7997,Cliff Ct,Redwood City,53440,2
8724,75th Ave,Los Gatos,95977,4
7751,80th St,Union City,38212,1
827,88th Ave,Pleasanton,34284,1
402,Forest St,San Jose,88251,2
979,52nd St,Palo Alto,95547,1
346,Yellow St,Menlo Park,30747,1
7887,28th Ave,Berkeley,16205,2
579,85th St,Walnut Creek,67199,2
2109,River St,Pleasanton,40431,3
2384,1st St,Dublin,88733,4
7333,6th Ave,San Bruno,53123,4
4462,3rd St,Fremont,68238,2
807,Tundra Rd,Palo Alto,57578,3
171,67th Ave,Walnut Creek,64725,2
143,52nd St,Los Gatos,13801,4
6229,Indigo Rd,Livermore,92662,4
941,3rd St,Emeryville,75913,3
7136,Yellow Ct,Alameda,41623,4
9168,82nd St,Redwood City,70645,1
942,Blue Ln,Emeryville,35330,1
3448,5th Ave,Emeryville,84681,2
746,6th St,Berkeley,93758,4
260,Mountain St,Berkeley,20387,1
9885,Forest Ln,Menlo Park,45850,2
6965,7th St,Mountain View,58837,1
703,5th St,Santa Clara,32572,2
9375,14th St,Emeryville,63501,1
2496,42nd St,Palo Alto,45406,4
948,Blue Ln,Cupertino,25822,4
953,76th St,Dublin,67856,2
3314,6th St,Emeryville,47933,3
674,93rd Ave,Oakland,35551,3
677,43rd St,Pleasanton,16817,1
932,65th St,Livermore,42272,3
989,31st St,Palo Alto,99339,2
196,14th Ave,Sunnyvale,33627,4
6499,48th St,Oakland,71217,2
473,98th Ave,Fremont,21136,3
3454,87th St,Dublin,56891,1
1197,96th St,Los Gatos,15742,3
9834,Cliff Ct,Hayward,86415,4
3209,3rd Ave,Cupertino,73032,1
946,21st St,Pleasanton,42100,2
908,6th Ave,Los Gatos,71353,4
1781,51st St,Daly City,76619,1
6812,31st St,Union City,27188,2
8259,23rd St,Cupertino,58692,3
945,28th Ave,Fremont,10843,3
623,Blue Ct,Hayward,69984,3
511,31st Ave,Union City,41553,2
613,5th Ave,Oakland,37568,3
937,Green Ln,Menlo Park,49433,2
645,9th St,Cupertino,10035,2
4218,77th Ave,Milpitas,83769,3
325,Prairie St,Union City,84869,2
6411,9th Ave,Los Gatos,54896,1
2340,31st Ave,Emeryville,70793,3
2153,7th Ave,Daly City,51053,3
9554,84th St,Los Gatos,66846,2
1592,4th St,San Jose,55160,4
555,8th Ave,Antioch,79442,2
390,5th St,Menlo Park,54960,4
242,9th Ave,Pleasanton,42735,2
9137,4th St,Santa Clara,57833,3
5859,6th Ave,Cupertino,85167,2
1085,95th St,Livermore,72840,2
9266,26th Ave,Berkeley,19984,3
946,90th St,Alameda,70255,2
3874,6th St,Dublin,70652,3
361,1st Ave,Mountain View,33673,3
874,90th Ave,San Jose,27853,3
421,2nd Ave,Redwood City,38535,2
5561,90th St,Milpitas,19723,3
822,16th Ave,Millbrae,24003,1
6274,4th Ave,Hayward,57698,2
611,67th St,Menlo Park,37183,3
361,85th Ave,Union City,85613,3
551,4th St,San Bruno,26485,4
4566,Red Ct,Cupertino,77629,1
7871,2nd Ave,Los Gatos,27728,4
766,4th St,Santa Clara,13094,1
6481,50th St,Sunnyvale,17442,3
8006,Green Ct,Alameda,69017,1
911,81st St,Alameda,25829,4
302,Blue St,Mountain View,35249,3
619,6th St,Mountain View,57056,4
273,15th St,Millbrae,64592,2
837,Blue Ln,Santa Clara,51703,3
4121,81st Ave,Los Gatos,88364,3
674,7th Ave,Los Gatos,83789,3
826,1st St,Antioch,52542,3
3888,Orange Ln,San Jose,26133,2
734,61st St,Millbrae,38054,2
9358,3rd Ave,Berkeley,61675,2
3878,32nd Ave,Sunnyvale,71804,3
6237,11th St,Berkeley,72995,2
7980,Forest Ln,Fremont,72048,3
5943,1st St,Fremont,35190,2
867,3rd St,Redwood City,97416,2
616,7th Ave,Menlo Park,10064,2
664,6th St,Los Gatos,87918,3
665,73rd St,Los Gatos,19223,4
1979,66th Ave,Mountain View,37993,3
362,56th Ave,Berkeley,27857,1
1761,91st Ave,Palo Alto,43003,2
5747,34th St,Millbrae,56227,1
833,Cliff Rd,Pleasanton,85796,5
2948,27th Ave,Milpitas,12271,2
8925,Forest Ct,Cupertino,26371,3
973,4th St,Palo Alto,15423,1
167,Blue Rd,Oakland,64062,4
